UF;Cod;Date;indGeneral;O1;O2;O3;O4;C1;C2;C3
DF;53;26-May-2020 00:00:00;70.4081632653061;1;1;1;0;0.928571428571429;0;1
DF;53;27-May-2020 00:00:00;69.3877551020408;1;1;1;0;0.857142857142857;0;1
DF;53;28-May-2020 00:00:00;69.3877551020408;1;1;1;0;0.857142857142857;0;1
DF;53;29-May-2020 00:00:00;69.3877551020408;1;1;1;0;0.857142857142857;0;1
DF;53;30-May-2020 00:00:00;69.3877551020408;1;1;1;0;0.857142857142857;0;1
DF;53;31-May-2020 00:00:00;69.3877551020408;1;1;1;0;0.857142857142857;0;1
ES;32;3-3-20 0:00:00;0;0;0;0;0;0;0;0
ES;32;4-3-20 0:00:00;0;0;0;0;0;0;0;0
ES;32;5-3-20 0:00:00;0;0;0;0;0;0;0;0
ES;32;6-3-20 0:00:00;0;0;0;0;0;0;0;0
ES;32;7-3-20 0:00:00;0;0;0;0;0;0;0;0
ES;32;8-3-20 0:00:00;0;0;0;0;0;0;0;0
ES;32;9-3-20 0:00:00;0;0;0;0;0;0;0;0
ES;32;10-3-20 0:00:00;0;0;0;0;0;0;0;0
ES;32;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
ES;32;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
ES;32;13-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
ES;32;14-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
ES;32;15-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
ES;32;16-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
ES;32;17-Mar-2020 00:00:00;19.8979591836735;0.5;0.5;0.25;0;0.142857142857143;0;0
ES;32;18-Mar-2020 00:00:00;19.8979591836735;0.5;0.5;0.25;0;0.142857142857143;0;0
ES;32;19-Mar-2020 00:00:00;23.9795918367347;0.5;0.5;0.25;0;0.428571428571429;0;0
ES;32;20-Mar-2020 00:00:00;27.0408163265306;0.5;0.5;0.25;0;0.642857142857143;0;0
ES;32;21-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;22-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;23-Mar-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;24-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;25-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;26-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;27-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;28-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;29-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;30-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;31-Mar-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;01-Apr-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;02-Apr-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;03-Apr-2020 00:00:00;34.1836734693878;0.5;1;0.25;0;0.642857142857143;0;0
ES;32;04-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;05-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;06-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;07-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;08-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;09-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;10-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;11-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;12-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;13-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;14-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;15-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;16-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;17-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;18-Apr-2020 00:00:00;35.3741496598639;0.5;1;0.25;0;0.642857142857143;0.0833333333333333;0
ES;32;19-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;20-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;21-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;22-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;23-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;24-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;25-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;26-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;27-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;28-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;29-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;30-Apr-2020 00:00:00;34.3537414965986;0.5;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;01-May-2020 00:00:00;27.2108843537415;0;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;02-May-2020 00:00:00;27.2108843537415;0;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;03-May-2020 00:00:00;27.2108843537415;0;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;04-May-2020 00:00:00;27.2108843537415;0;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;05-May-2020 00:00:00;27.2108843537415;0;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;06-May-2020 00:00:00;27.2108843537415;0;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;07-May-2020 00:00:00;27.2108843537415;0;1;0.25;0;0.571428571428571;0.0833333333333333;0
ES;32;08-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;09-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;10-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;11-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;12-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;13-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;14-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;15-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;16-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;17-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;18-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;19-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;20-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;21-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;22-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;23-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;24-May-2020 00:00:00;41.4965986394558;0;1;0.25;0;0.571428571428571;0.0833333333333333;1
ES;32;25-May-2020 00:00:00;39.4557823129252;0;1;0.25;0;0.428571428571429;0.0833333333333333;1
ES;32;26-May-2020 00:00:00;39.4557823129252;0;1;0.25;0;0.428571428571429;0.0833333333333333;1
ES;32;27-May-2020 00:00:00;39.4557823129252;0;1;0.25;0;0.428571428571429;0.0833333333333333;1
ES;32;28-May-2020 00:00:00;39.4557823129252;0;1;0.25;0;0.428571428571429;0.0833333333333333;1
ES;32;29-May-2020 00:00:00;39.4557823129252;0;1;0.25;0;0.428571428571429;0.0833333333333333;1
ES;32;30-May-2020 00:00:00;39.4557823129252;0;1;0.25;0;0.428571428571429;0.0833333333333333;1
ES;32;31-May-2020 00:00:00;38.265306122449;0;1;0.25;0;0.428571428571429;0;1
GO;52;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
GO;52;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
GO;52;13-Mar-2020 00:00:00;25;1;0;0.75;0;0;0;0
GO;52;14-Mar-2020 00:00:00;25;1;0;0.75;0;0;0;0
GO;52;15-Mar-2020 00:00:00;25;1;0;0.75;0;0;0;0
GO;52;16-Mar-2020 00:00:00;32.1428571428571;1;0.5;0.75;0;0;0;0
GO;52;17-Mar-2020 00:00:00;32.1428571428571;1;0.5;0.75;0;0;0;0
GO;52;18-Mar-2020 00:00:00;39.2857142857143;1;1;0.75;0;0;0;0
GO;52;19-Mar-2020 00:00:00;49.4897959183673;1;1;0.75;0;0.714285714285714;0;0
GO;52;20-Mar-2020 00:00:00;49.4897959183673;1;1;0.75;0;0.714285714285714;0;0
GO;52;21-Mar-2020 00:00:00;49.4897959183673;1;1;0.75;0;0.714285714285714;0;0
GO;52;22-Mar-2020 00:00:00;49.4897959183673;1;1;0.75;0;0.714285714285714;0;0
GO;52;23-Mar-2020 00:00:00;49.4897959183673;1;1;0.75;0;0.714285714285714;0;0
GO;52;24-Mar-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;25-Mar-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;26-Mar-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;27-Mar-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;28-Mar-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;29-Mar-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;30-Mar-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;31-Mar-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;01-Apr-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;02-Apr-2020 00:00:00;53.9115646258503;1;1;0.75;0;0.857142857142857;0.166666666666667;0
GO;52;03-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;04-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;05-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;06-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;07-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;08-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;09-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;10-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;11-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;12-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;13-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;14-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;15-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;16-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;17-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;18-Apr-2020 00:00:00;51.8707482993197;1;1;0.75;0;0.714285714285714;0.166666666666667;0
GO;52;19-Apr-2020 00:00:00;64.1156462585034;1;1;0.75;0;0.571428571428571;0.166666666666667;1
GO;52;20-Apr-2020 00:00:00;61.734693877551;1;1;0.75;0;0.571428571428571;0;1
GO;52;21-Apr-2020 00:00:00;61.734693877551;1;1;0.75;0;0.571428571428571;0;1
GO;52;22-Apr-2020 00:00:00;61.734693877551;1;1;0.75;0;0.571428571428571;0;1
GO;52;23-Apr-2020 00:00:00;61.734693877551;1;1;0.75;0;0.571428571428571;0;1
GO;52;24-Apr-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;25-Apr-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;26-Apr-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;27-Apr-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;28-Apr-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;29-Apr-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;30-Apr-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;01-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;02-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;03-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;04-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;05-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;06-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;07-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;08-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;09-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;10-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;11-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;12-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;13-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;14-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;15-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;16-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;17-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;18-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;19-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;20-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;21-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;22-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;23-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;24-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;25-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;26-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;27-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;28-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;29-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;30-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
GO;52;31-May-2020 00:00:00;62.7551020408163;1;1;0.75;0;0.642857142857143;0;1
MA;21;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MA;21;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MA;21;13-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MA;21;14-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MA;21;15-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MA;21;16-Mar-2020 00:00:00;17.8571428571429;1;0;0.25;0;0;0;0
MA;21;17-Mar-2020 00:00:00;32.1428571428571;1;1;0.25;0;0;0;0
MA;21;18-Mar-2020 00:00:00;32.1428571428571;1;1;0.25;0;0;0;0
MA;21;19-Mar-2020 00:00:00;32.1428571428571;1;1;0.25;0;0;0;0
MA;21;20-Mar-2020 00:00:00;32.1428571428571;1;1;0.25;0;0;0;0
MA;21;21-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;22-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;23-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;24-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;25-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;26-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;27-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;28-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;29-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;30-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;31-Mar-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;01-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;02-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;03-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;04-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;05-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;06-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;07-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
MA;21;08-Apr-2020 00:00:00;59.8639455782313;1;1;1;0;0.857142857142857;0.333333333333333;0
MA;21;09-Apr-2020 00:00:00;59.8639455782313;1;1;1;0;0.857142857142857;0.333333333333333;0
MA;21;10-Apr-2020 00:00:00;59.8639455782313;1;1;1;0;0.857142857142857;0.333333333333333;0
MA;21;11-Apr-2020 00:00:00;57.8231292517007;1;1;1;0;0.714285714285714;0.333333333333333;0
MA;21;12-Apr-2020 00:00:00;57.8231292517007;1;1;1;0;0.714285714285714;0.333333333333333;0
MA;21;13-Apr-2020 00:00:00;57.8231292517007;1;1;1;0;0.714285714285714;0.333333333333333;0
MA;21;14-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;15-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;16-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;17-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;18-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;19-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;20-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;21-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;22-Apr-2020 00:00:00;55.4421768707483;1;1;1;0;0.714285714285714;0.166666666666667;0
MA;21;23-Apr-2020 00:00:00;69.7278911564626;1;1;1;0;0.714285714285714;0.166666666666667;1
MA;21;24-Apr-2020 00:00:00;69.7278911564626;1;1;1;0;0.714285714285714;0.166666666666667;1
MA;21;25-Apr-2020 00:00:00;69.7278911564626;1;1;1;0;0.714285714285714;0.166666666666667;1
MA;21;26-Apr-2020 00:00:00;69.7278911564626;1;1;1;0;0.714285714285714;0.166666666666667;1
MA;21;27-Apr-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;28-Apr-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;29-Apr-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;30-Apr-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;01-May-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;02-May-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;03-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;04-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;05-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;06-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;07-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;08-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;09-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;10-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;11-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;12-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;13-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;14-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;15-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;16-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;17-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;18-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;19-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;20-May-2020 00:00:00;72.108843537415;1;1;1;0;0.714285714285714;0.333333333333333;1
MA;21;21-May-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;22-May-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;23-May-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;24-May-2020 00:00:00;67.3469387755102;1;1;1;0;0.714285714285714;0;1
MA;21;25-May-2020 00:00:00;66.3265306122449;1;1;1;0;0.642857142857143;0;1
MA;21;26-May-2020 00:00:00;66.3265306122449;1;1;1;0;0.642857142857143;0;1
MA;21;27-May-2020 00:00:00;66.3265306122449;1;1;1;0;0.642857142857143;0;1
MA;21;28-May-2020 00:00:00;66.3265306122449;1;1;1;0;0.642857142857143;0;1
MA;21;29-May-2020 00:00:00;66.3265306122449;1;1;1;0;0.642857142857143;0;1
MA;21;30-May-2020 00:00:00;66.3265306122449;1;1;1;0;0.642857142857143;0;1
MA;21;31-May-2020 00:00:00;66.3265306122449;1;1;1;0;0.642857142857143;0;1
MG;31;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MG;31;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MG;31;13-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MG;31;14-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MG;31;15-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
MG;31;16-Mar-2020 00:00:00;14.2857142857143;0;0;1;0;0;0;0
MG;31;17-Mar-2020 00:00:00;14.2857142857143;0;0;1;0;0;0;0
MG;31;18-Mar-2020 00:00:00;28.5714285714286;0;1;1;0;0;0;0
MG;31;19-Mar-2020 00:00:00;40.6462585034014;0.416666666666667;1;1;0;0.428571428571429;0;0
MG;31;20-Mar-2020 00:00:00;40.6462585034014;0.416666666666667;1;1;0;0.428571428571429;0;0
MG;31;21-Mar-2020 00:00:00;40.6462585034014;0.416666666666667;1;1;0;0.428571428571429;0;0
MG;31;22-Mar-2020 00:00:00;48.9795918367347;0.833333333333333;1;1;0;0.428571428571429;0.166666666666667;0
MG;31;23-Mar-2020 00:00:00;51.3605442176871;0.833333333333333;1;1;0;0.428571428571429;0.333333333333333;0
MG;31;24-Mar-2020 00:00:00;51.3605442176871;0.833333333333333;1;1;0;0.428571428571429;0.333333333333333;0
MG;31;25-Mar-2020 00:00:00;51.3605442176871;0.833333333333333;1;1;0;0.428571428571429;0.333333333333333;0
