state,name,indUF,indCAP,indInland,date
26,PE,48.3342387400871,53.2828505328915,47.3008881374434,26-Apr-2020 00:00:00
26,PE,48.2029298632146,53.0441427072985,47.1920059072812,27-Apr-2020 00:00:00
26,PE,48.8555083463975,53.6930251757108,47.8453561784424,28-Apr-2020 00:00:00
26,PE,48.4552045105332,53.426085843658,47.4172036657864,29-Apr-2020 00:00:00
26,PE,47.8035051256721,52.7855509836184,46.7631729466168,30-Apr-2020 00:00:00
26,PE,47.5303008366687,52.4118670128788,46.5109504488758,01-May-2020 00:00:00
26,PE,47.4827616949537,52.3272214394746,46.4711597334172,02-May-2020 00:00:00
26,PE,47.5433735364455,52.1679648668561,46.5776836746525,03-May-2020 00:00:00
26,PE,47.6668399301336,52.1656600313736,46.7274131459268,04-May-2020 00:00:00
26,PE,46.4273160248335,50.6273361216598,45.5502835397875,05-May-2020 00:00:00
26,PE,46.3998072572041,50.4606102715304,45.5518455625379,06-May-2020 00:00:00
26,PE,46.1429864044208,50.1416139557819,45.308007957343,07-May-2020 00:00:00
26,PE,46.2820390607512,50.3067761393567,45.4416085198657,08-May-2020 00:00:00
26,PE,46.5600387861191,50.6133941141409,45.7136322894465,09-May-2020 00:00:00
26,PE,46.7646015714842,50.7925637743253,45.9234975722204,10-May-2020 00:00:00
26,PE,46.8876604323139,50.8520357607444,46.0598344062966,11-May-2020 00:00:00
26,PE,47.3274797835624,51.0991714915126,46.5398892303766,12-May-2020 00:00:00
26,PE,48.5671288830073,52.779642752254,47.6874874951415,13-May-2020 00:00:00
26,PE,49.8781595619313,54.3748385530271,48.9391798763354,14-May-2020 00:00:00
26,PE,50.2442405419868,54.9622827442113,49.2590366187257,15-May-2020 00:00:00
26,PE,50.3101860127519,55.2562857519282,49.2773599677496,16-May-2020 00:00:00
26,PE,50.506225025731,55.7794084176115,49.4050985959363,17-May-2020 00:00:00
26,PE,50.573378173787,56.152703493497,49.4083243318487,18-May-2020 00:00:00
26,PE,50.5114091064107,56.3974606594607,49.282305839838,19-May-2020 00:00:00
26,PE,50.3333227067286,55.9170647124164,49.1673465889466,20-May-2020 00:00:00
26,PE,50.0067020617742,55.2401926662469,48.913864131362,21-May-2020 00:00:00
26,PE,49.7294779963814,54.8001402468863,48.6706412737311,22-May-2020 00:00:00
26,PE,49.4109492837942,54.3386644424782,48.3819622381167,23-May-2020 00:00:00
26,PE,48.9975252798319,53.7805034977158,47.9987616606955,24-May-2020 00:00:00
26,PE,48.7526335391192,NaN,NaN,25-May-2020 00:00:00
26,PE,48.6197777612543,NaN,NaN,26-May-2020 00:00:00
26,PE,47.786741916481,NaN,NaN,27-May-2020 00:00:00
26,PE,47.3470629681187,NaN,NaN,28-May-2020 00:00:00
22,PI,28.6594683551544,29.0759942979018,28.510202437124,01-Mar-2020 00:00:00
22,PI,28.875254343875,29.3773000999976,28.6953416109811,02-Mar-2020 00:00:00
22,PI,28.979318974302,29.5363871283264,28.7796884570106,03-Mar-2020 00:00:00
22,PI,29.1732549465491,29.7267426142132,28.9749075296092,04-Mar-2020 00:00:00
22,PI,29.0938120902876,29.6291698382923,28.90196169748,05-Mar-2020 00:00:00
22,PI,29.4136591723374,29.9366626042934,29.226236062773,06-Mar-2020 00:00:00
22,PI,29.6148830837596,30.1691441772312,29.4162585025393,07-Mar-2020 00:00:00
22,PI,29.5632841966996,30.1229249526289,29.3627317637587,08-Mar-2020 00:00:00
22,PI,29.8626340977999,30.3354269809061,29.6932044020897,09-Mar-2020 00:00:00
22,PI,30.4708926733656,30.8560258338808,30.3328766487476,10-Mar-2020 00:00:00
22,PI,31.17815977225,31.4713787097289,31.0730820582474,11-Mar-2020 00:00:00
22,PI,31.4066458457346,31.6642711098533,31.3143234532736,12-Mar-2020 00:00:00
22,PI,31.8597272061304,32.0175399259832,31.8031735606352,13-Mar-2020 00:00:00
